video,url,frame,color,framerate,descr_timeunit,width,height,aspect_ratio,activity,luminance_range,blurriness,noise
video_0,https://h5.mediathek.at/cdn.php?t=media&i=16745FEC-0E4-00262-00000A70-16737E69&ft=mp4,12000,black_white,25.0,0.04,720,540,1.333333,16,0.655216,0.546606,0.0949319
video_0,https://h5.mediathek.at/cdn.php?t=media&i=16745FEC-0E4-00262-00000A70-16737E69&ft=mp4,15000,black_white,25.0,0.04,720,540,1.333333,17,0.672523,0.539398,0.058318
video_0,https://h5.mediathek.at/cdn.php?t=media&i=16745FEC-0E4-00262-00000A70-16737E69&ft=mp4,2250,black_white,25.0,0.04,720,540,1.333333,60,0.964967,0.101973,0.112902
video_1,https://h5.mediathek.at/cdn.php?t=media&i=16747531-1E8-002D3-00000A70-16737E69&ft=mp4,14000,black_white,25.0,0.04,720,540,1.333333,156,0.605542,0.340434,0.17391
video_1,https://h5.mediathek.at/cdn.php?t=media&i=16747531-1E8-002D3-00000A70-16737E69&ft=mp4,16750,black_white,25.0,0.04,720,540,1.333333,43,0.681046,0.283597,0.115042
video_1,https://h5.mediathek.at/cdn.php?t=media&i=16747531-1E8-002D3-00000A70-16737E69&ft=mp4,5000,black_white,25.0,0.04,720,540,1.333333,49,0.653542,0.409903,0.0652597
video_10,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F3-2CF-01C12-00000484-0189A3E5&ft=mp4,11250,black_white,25.0,0.04,720,540,1.333333,64,0.513882,0.598983,0.147559
video_10,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F3-2CF-01C12-00000484-0189A3E5&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,54,0.669647,0.549139,0.223365
video_10,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F3-2CF-01C12-00000484-0189A3E5&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,20,0.595817,0.526247,0.105418
video_10,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F3-2CF-01C12-00000484-0189A3E5&ft=mp4,5750,black_white,25.0,0.04,720,540,1.333333,79,0.622745,0.579667,0.135089
video_10,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F3-2CF-01C12-00000484-0189A3E5&ft=mp4,6750,black_white,25.0,0.04,720,540,1.333333,36,0.737516,0.548597,0.118263
video_11,https://h5.mediathek.at/cdn.php?t=media&i=018AAEC8-3BA-02C53-00000484-0189A3E5&ft=mp4,16750,color,25.0,0.04,720,540,1.333333,63,0.950902,0.0414655,0.0800326
video_11,https://h5.mediathek.at/cdn.php?t=media&i=018AAEC8-3BA-02C53-00000484-0189A3E5&ft=mp4,18000,color,25.0,0.04,720,540,1.333333,40,0.962562,0.000939667,0.0751611
video_11,https://h5.mediathek.at/cdn.php?t=media&i=018AAEC8-3BA-02C53-00000484-0189A3E5&ft=mp4,21500,color,25.0,0.04,720,540,1.333333,110,1.0,0.0508509,0.127507
video_11,https://h5.mediathek.at/cdn.php?t=media&i=018AAEC8-3BA-02C53-00000484-0189A3E5&ft=mp4,6500,color,25.0,0.04,720,540,1.333333,99,1.0,0.178296,0.135104
video_11,https://h5.mediathek.at/cdn.php?t=media&i=018AAEC8-3BA-02C53-00000484-0189A3E5&ft=mp4,9000,color,25.0,0.04,720,540,1.333333,85,0.811137,0.146863,0.102034
video_14,https://h5.mediathek.at/cdn.php?t=media&i=16743A36-338-00175-00000A70-16737E69&ft=mp4,24750,color,25.0,0.04,720,540,1.333333,39,0.770092,0.429966,0.107432
video_14,https://h5.mediathek.at/cdn.php?t=media&i=16743A36-338-00175-00000A70-16737E69&ft=mp4,54500,color,25.0,0.04,720,540,1.333333,49,0.77966,0.510785,0.0271359
video_15,https://h5.mediathek.at/cdn.php?t=media&i=16745F50-072-0025C-00000A70-16737E69&ft=mp4,10500,color,25.0,0.04,720,540,1.333333,15,0.953464,0.541161,0.215266
video_15,https://h5.mediathek.at/cdn.php?t=media&i=16745F50-072-0025C-00000A70-16737E69&ft=mp4,25000,color,25.0,0.04,720,540,1.333333,70,0.953569,0.32652,0.120899
video_15,https://h5.mediathek.at/cdn.php?t=media&i=16745F50-072-0025C-00000A70-16737E69&ft=mp4,4250,color,25.0,0.04,720,540,1.333333,19,0.925333,0.502939,0.0415058
video_15,https://h5.mediathek.at/cdn.php?t=media&i=16745F50-072-0025C-00000A70-16737E69&ft=mp4,5500,color,25.0,0.04,720,540,1.333333,37,0.865203,0.549624,0.065745
video_15,https://h5.mediathek.at/cdn.php?t=media&i=16745F50-072-0025C-00000A70-16737E69&ft=mp4,7250,color,25.0,0.04,720,540,1.333333,29,0.932497,0.534334,0.0113713
video_16,https://h5.mediathek.at/cdn.php?t=media&i=17559BFA-2BF-001B1-00001314-1754EEB9&ft=mp4,4000,color,25.0,0.04,720,540,1.333333,18,0.572288,0.439806,0.0730927
video_16,https://h5.mediathek.at/cdn.php?t=media&i=17559BFA-2BF-001B1-00001314-1754EEB9&ft=mp4,4250,color,25.0,0.04,720,540,1.333333,58,0.640261,0.351711,0.13626
video_17,https://h5.mediathek.at/cdn.php?t=media&i=175DC22E-230-0016B-00000A4C-175CD7B6&ft=mp4,1500,color,25.0,0.04,720,540,1.333333,20,0.656366,0.462494,0.116873
video_17,https://h5.mediathek.at/cdn.php?t=media&i=175DC22E-230-0016B-00000A4C-175CD7B6&ft=mp4,5500,color,25.0,0.04,720,540,1.333333,65,0.76,0.317034,0.175422
video_18,https://h5.mediathek.at/cdn.php?t=media&i=175DC3E7-2B8-00176-00000A4C-175CD7B6&ft=mp4,6750,color,25.0,0.04,720,540,1.333333,25,0.625569,0.371506,0.0978453
video_19,https://h5.mediathek.at/cdn.php?t=media&i=175DC4B5-22F-0017C-00000A4C-175CD7B6&ft=mp4,2250,color,25.0,0.04,720,540,1.333333,99,0.896052,0.517017,0.217225
video_19,https://h5.mediathek.at/cdn.php?t=media&i=175DC4B5-22F-0017C-00000A4C-175CD7B6&ft=mp4,2500,color,25.0,0.04,720,540,1.333333,66,0.814797,0.546125,0.247294
video_19,https://h5.mediathek.at/cdn.php?t=media&i=175DC4B5-22F-0017C-00000A4C-175CD7B6&ft=mp4,2750,color,25.0,0.04,720,540,1.333333,36,0.980444,0.422375,0.0229195
video_19,https://h5.mediathek.at/cdn.php?t=media&i=175DC4B5-22F-0017C-00000A4C-175CD7B6&ft=mp4,3500,color,25.0,0.04,720,540,1.333333,27,0.857307,0.465966,0.0997061
video_19,https://h5.mediathek.at/cdn.php?t=media&i=175DC4B5-22F-0017C-00000A4C-175CD7B6&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,43,0.398013,0.538206,0.0738299
video_19,https://h5.mediathek.at/cdn.php?t=media&i=175DC4B5-22F-0017C-00000A4C-175CD7B6&ft=mp4,4500,color,25.0,0.04,720,540,1.333333,15,0.901438,0.377559,0.0821605
video_2,https://h5.mediathek.at/cdn.php?t=media&i=1674757D-0E2-002D7-00000A70-16737E69&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,59,0.679739,0.2524,0.0817649
video_20,https://h5.mediathek.at/cdn.php?t=media&i=018AA6FC-020-021B0-00000484-0189A3E5&ft=mp4,17500,color,25.0,0.04,720,540,1.333333,46,0.865359,0.539525,0.0649344
video_20,https://h5.mediathek.at/cdn.php?t=media&i=018AA6FC-020-021B0-00000484-0189A3E5&ft=mp4,18000,color,25.0,0.04,720,540,1.333333,46,0.742484,0.542296,0.0427319
video_20,https://h5.mediathek.at/cdn.php?t=media&i=018AA6FC-020-021B0-00000484-0189A3E5&ft=mp4,3000,color,25.0,0.04,720,540,1.333333,30,0.842353,0.606998,0.0441056
video_20,https://h5.mediathek.at/cdn.php?t=media&i=018AA6FC-020-021B0-00000484-0189A3E5&ft=mp4,8000,color,25.0,0.04,720,540,1.333333,65,0.866719,0.516447,0.22578
video_3,https://h5.mediathek.at/cdn.php?t=media&i=16757F7A-0CB-000E4-00000554-16751733&ft=mp4,12750,black_white,25.0,0.04,720,540,1.333333,62,0.572131,0.523656,0.226059
video_3,https://h5.mediathek.at/cdn.php?t=media&i=16757F7A-0CB-000E4-00000554-16751733&ft=mp4,14250,black_white,25.0,0.04,720,540,1.333333,49,0.569255,0.508531,0.250972
video_3,https://h5.mediathek.at/cdn.php?t=media&i=16757F7A-0CB-000E4-00000554-16751733&ft=mp4,20000,black_white,25.0,0.04,720,540,1.333333,75,0.50149,0.527519,0.232291
video_4,https://h5.mediathek.at/cdn.php?t=media&i=16757FE7-1D1-000E8-00000554-16751733&ft=mp4,10000,black_white,25.0,0.04,720,540,1.333333,37,0.431948,0.509428,0.108806
video_4,https://h5.mediathek.at/cdn.php?t=media&i=16757FE7-1D1-000E8-00000554-16751733&ft=mp4,13250,black_white,25.0,0.04,720,540,1.333333,61,0.574954,0.522869,0.176972
video_4,https://h5.mediathek.at/cdn.php?t=media&i=16757FE7-1D1-000E8-00000554-16751733&ft=mp4,6500,black_white,25.0,0.04,720,540,1.333333,43,0.65098,0.404626,0.129687
video_5,https://h5.mediathek.at/cdn.php?t=media&i=16759E24-1C2-001DB-00000554-16751733&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,13,0.612758,0.370739,0.168043
video_6,https://h5.mediathek.at/cdn.php?t=media&i=16759E91-291-001DF-00000554-16751733&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,26,0.522824,0.2975,0.134757
video_6,https://h5.mediathek.at/cdn.php?t=media&i=16759E91-291-001DF-00000554-16751733&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,29,0.519059,0.208079,0.12579
video_7,https://h5.mediathek.at/cdn.php?t=media&i=16759EF5-16B-001E4-00000554-16751733&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,115,0.600889,0.525341,0.266634
video_7,https://h5.mediathek.at/cdn.php?t=media&i=16759EF5-16B-001E4-00000554-16751733&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,52,0.464889,0.463412,0.168467
video_7,https://h5.mediathek.at/cdn.php?t=media&i=16759EF5-16B-001E4-00000554-16751733&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,53,0.527843,0.513351,0.230778
video_7,https://h5.mediathek.at/cdn.php?t=media&i=16759EF5-16B-001E4-00000554-16751733&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,69,0.514144,0.502015,0.1916
video_8,https://h5.mediathek.at/cdn.php?t=media&i=16759F5D-111-001EA-00000554-16751733&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,45,0.556235,0.533822,0.216783
video_8,https://h5.mediathek.at/cdn.php?t=media&i=16759F5D-111-001EA-00000554-16751733&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,55,0.55566,0.529581,0.17082
video_8,https://h5.mediathek.at/cdn.php?t=media&i=16759F5D-111-001EA-00000554-16751733&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,74,0.67932,0.52309,0.217824
video_9,https://h5.mediathek.at/cdn.php?t=media&i=16759FB8-1FE-001F1-00000554-16751733&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,49,0.766797,0.534284,0.274367
video_9,https://h5.mediathek.at/cdn.php?t=media&i=16759FB8-1FE-001F1-00000554-16751733&ft=mp4,5750,color,25.0,0.04,720,540,1.333333,47,0.780654,0.373508,0.199015
video_21,https://h5.mediathek.at/cdn.php?t=media&i=018AA725-2F8-021EC-00000484-0189A3E5&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,54,0.726327,0.0,0.580326
video_21,https://h5.mediathek.at/cdn.php?t=media&i=018AA725-2F8-021EC-00000484-0189A3E5&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,80,0.80549,0.0,0.225181
video_22,https://h5.mediathek.at/cdn.php?t=media&i=018AAA77-225-02651-00000484-0189A3E5&ft=mp4,48500,color,25.0,0.04,720,540,1.333333,37,0.988444,0.199754,0.0
video_22,https://h5.mediathek.at/cdn.php?t=media&i=018AAA77-225-02651-00000484-0189A3E5&ft=mp4,52000,color,25.0,0.04,720,540,1.333333,10,0.850771,0.326485,0.0534989
video_24,https://h5.mediathek.at/cdn.php?t=media&i=1669E309-175-00124-00000BD4-1668F236&ft=mp4,27750,color,25.0,0.04,720,540,1.333333,129,0.804288,0.057138,0.182397
video_24,https://h5.mediathek.at/cdn.php?t=media&i=1669E309-175-00124-00000BD4-1668F236&ft=mp4,52250,color,25.0,0.04,720,540,1.333333,64,0.666824,0.219038,0.0633969
video_24,https://h5.mediathek.at/cdn.php?t=media&i=1669E309-175-00124-00000BD4-1668F236&ft=mp4,64500,color,25.0,0.04,720,540,1.333333,70,0.617569,0.35294,0.097922
video_25,https://h5.mediathek.at/cdn.php?t=media&i=1669E416-039-0012A-00000BD4-1668F236&ft=mp4,11000,color,25.0,0.04,720,540,1.333333,127,0.823791,0.652641,0.199451
video_25,https://h5.mediathek.at/cdn.php?t=media&i=1669E416-039-0012A-00000BD4-1668F236&ft=mp4,6750,color,25.0,0.04,720,540,1.333333,19,0.903111,0.623163,0.165833
video_26,https://h5.mediathek.at/cdn.php?t=media&i=1672E3A2-3B6-001A4-00000924-16722CB6&ft=mp4,17250,color,25.0,0.04,720,540,1.333333,46,0.720418,0.502982,0.122558
video_26,https://h5.mediathek.at/cdn.php?t=media&i=1672E3A2-3B6-001A4-00000924-16722CB6&ft=mp4,17750,color,25.0,0.04,720,540,1.333333,21,0.955503,0.537028,0.180143
video_26,https://h5.mediathek.at/cdn.php?t=media&i=1672E3A2-3B6-001A4-00000924-16722CB6&ft=mp4,53500,color,25.0,0.04,720,540,1.333333,146,0.740235,0.613363,0.1603
video_28,https://h5.mediathek.at/cdn.php?t=media&i=175D9C23-1AD-000CE-00000A4C-175CD7B6&ft=mp4,10500,black_white,25.0,0.04,720,540,1.333333,34,0.814222,0.301439,0.173723
video_28,https://h5.mediathek.at/cdn.php?t=media&i=175D9C23-1AD-000CE-00000A4C-175CD7B6&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,109,0.773333,0.352965,0.222268
video_28,https://h5.mediathek.at/cdn.php?t=media&i=175D9C23-1AD-000CE-00000A4C-175CD7B6&ft=mp4,7250,black_white,25.0,0.04,720,540,1.333333,96,0.77349,0.57483,0.211708
video_28,https://h5.mediathek.at/cdn.php?t=media&i=175D9C23-1AD-000CE-00000A4C-175CD7B6&ft=mp4,8500,black_white,25.0,0.04,720,540,1.333333,99,0.757542,0.682525,0.131913
video_29,https://h5.mediathek.at/cdn.php?t=media&i=175D9CAC-0CC-000D4-00000A4C-175CD7B6&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,34,0.934379,0.44854,0.128691
video_29,https://h5.mediathek.at/cdn.php?t=media&i=175D9CAC-0CC-000D4-00000A4C-175CD7B6&ft=mp4,14500,black_white,25.0,0.04,720,540,1.333333,22,0.795608,0.549828,0.0696781
video_29,https://h5.mediathek.at/cdn.php?t=media&i=175D9CAC-0CC-000D4-00000A4C-175CD7B6&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,32,0.671111,0.514667,0.135133
video_29,https://h5.mediathek.at/cdn.php?t=media&i=175D9CAC-0CC-000D4-00000A4C-175CD7B6&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,23,0.754301,0.592808,0.0921981
video_29,https://h5.mediathek.at/cdn.php?t=media&i=175D9CAC-0CC-000D4-00000A4C-175CD7B6&ft=mp4,7750,black_white,25.0,0.04,720,540,1.333333,19,0.735059,0.526355,0.0899836
video_30,https://h5.mediathek.at/cdn.php?t=media&i=018AA6A7-04A-02139-00000484-0189A3E5&ft=mp4,4500,black_white,25.0,0.04,720,540,1.333333,29,0.749856,0.297141,0.115443
video_30,https://h5.mediathek.at/cdn.php?t=media&i=018AA6A7-04A-02139-00000484-0189A3E5&ft=mp4,8250,black_white,25.0,0.04,720,540,1.333333,115,0.435817,0.758666,0.0897578
video_33,https://h5.mediathek.at/cdn.php?t=media&i=160D9B95-182-00198-00000BC8-160CB749&ft=mp4,20750,color,25.0,0.04,720,540,1.333333,44,0.784993,0.532124,0.0616959
video_33,https://h5.mediathek.at/cdn.php?t=media&i=160D9B95-182-00198-00000BC8-160CB749&ft=mp4,37750,color,25.0,0.04,720,540,1.333333,46,0.702275,0.523367,0.194817
video_33,https://h5.mediathek.at/cdn.php?t=media&i=160D9B95-182-00198-00000BC8-160CB749&ft=mp4,61000,color,25.0,0.04,720,540,1.333333,35,0.934536,0.410766,0.0680496
video_34,https://h5.mediathek.at/cdn.php?t=media&i=160EC356-186-0012B-00000F80-160E08C7&ft=mp4,15000,color,25.0,0.04,720,540,1.333333,171,0.767111,0.533609,0.323231
video_34,https://h5.mediathek.at/cdn.php?t=media&i=160EC356-186-0012B-00000F80-160E08C7&ft=mp4,6500,color,25.0,0.04,720,540,1.333333,126,0.766275,0.379426,0.230137
video_34,https://h5.mediathek.at/cdn.php?t=media&i=160EC356-186-0012B-00000F80-160E08C7&ft=mp4,7500,color,25.0,0.04,720,540,1.333333,33,0.797386,0.429589,0.175628
video_35,https://h5.mediathek.at/cdn.php?t=media&i=1672D90A-275-00184-00000924-16722CB6&ft=mp4,32500,color,25.0,0.04,720,540,1.333333,25,0.658614,0.528071,0.0563227
video_35,https://h5.mediathek.at/cdn.php?t=media&i=1672D90A-275-00184-00000924-16722CB6&ft=mp4,5750,color,25.0,0.04,720,540,1.333333,58,0.780601,0.520781,0.135901
video_36,https://h5.mediathek.at/cdn.php?t=media&i=1672DA16-331-0018D-00000924-16722CB6&ft=mp4,8750,color,25.0,0.04,720,540,1.333333,65,0.641935,0.533352,0.229043
video_37,https://h5.mediathek.at/cdn.php?t=media&i=1672E1E2-076-00196-00000924-16722CB6&ft=mp4,12500,color,25.0,0.04,720,540,1.333333,13,0.718693,0.569643,0.0318046
video_37,https://h5.mediathek.at/cdn.php?t=media&i=1672E1E2-076-00196-00000924-16722CB6&ft=mp4,21000,color,25.0,0.04,720,540,1.333333,34,0.695791,0.627279,0.129953
video_37,https://h5.mediathek.at/cdn.php?t=media&i=1672E1E2-076-00196-00000924-16722CB6&ft=mp4,21250,color,25.0,0.04,720,540,1.333333,37,0.663634,0.586408,0.0909887
video_37,https://h5.mediathek.at/cdn.php?t=media&i=1672E1E2-076-00196-00000924-16722CB6&ft=mp4,8000,color,25.0,0.04,720,540,1.333333,35,0.600157,0.522637,0.12483
video_38,https://h5.mediathek.at/cdn.php?t=media&i=1672E564-2A1-001B9-00000924-16722CB6&ft=mp4,17000,color,25.0,0.04,720,540,1.333333,13,0.753725,0.307997,0.0
video_38,https://h5.mediathek.at/cdn.php?t=media&i=1672E564-2A1-001B9-00000924-16722CB6&ft=mp4,33500,color,25.0,0.04,720,540,1.333333,41,0.606222,0.42343,0.0952678
video_39,https://h5.mediathek.at/cdn.php?t=media&i=1672E772-15F-001C3-00000924-16722CB6&ft=mp4,28000,black_white,25.0,0.04,720,540,1.333333,38,0.827503,0.506819,0.18594
video_39,https://h5.mediathek.at/cdn.php?t=media&i=1672E772-15F-001C3-00000924-16722CB6&ft=mp4,9500,black_white,25.0,0.04,720,540,1.333333,47,0.971346,0.417213,0.0912161
video_40,https://h5.mediathek.at/cdn.php?t=media&i=018AA52D-280-01F2B-00000484-0189A3E5&ft=mp4,11000,black_white,25.0,0.04,720,540,1.333333,28,0.812601,0.630456,0.0790767
video_40,https://h5.mediathek.at/cdn.php?t=media&i=018AA52D-280-01F2B-00000484-0189A3E5&ft=mp4,19000,black_white,25.0,0.04,720,540,1.333333,52,0.756131,0.593379,0.140719
video_40,https://h5.mediathek.at/cdn.php?t=media&i=018AA52D-280-01F2B-00000484-0189A3E5&ft=mp4,19750,black_white,25.0,0.04,720,540,1.333333,16,0.687895,0.601609,0.0475651
video_41,https://h5.mediathek.at/cdn.php?t=media&i=018AA530-144-01F2F-00000484-0189A3E5&ft=mp4,2000,black_white,25.0,0.04,720,540,1.333333,78,0.886902,0.536191,0.118987
video_41,https://h5.mediathek.at/cdn.php?t=media&i=018AA530-144-01F2F-00000484-0189A3E5&ft=mp4,26500,black_white,25.0,0.04,720,540,1.333333,33,0.725438,0.515064,0.13372
video_41,https://h5.mediathek.at/cdn.php?t=media&i=018AA530-144-01F2F-00000484-0189A3E5&ft=mp4,39500,black_white,25.0,0.04,720,540,1.333333,63,0.788131,0.508532,0.266527
video_41,https://h5.mediathek.at/cdn.php?t=media&i=018AA530-144-01F2F-00000484-0189A3E5&ft=mp4,42750,black_white,25.0,0.04,720,540,1.333333,54,0.868183,0.483116,0.162196
video_41,https://h5.mediathek.at/cdn.php?t=media&i=018AA530-144-01F2F-00000484-0189A3E5&ft=mp4,5500,black_white,25.0,0.04,720,540,1.333333,25,0.883765,0.518812,0.0841855
video_41,https://h5.mediathek.at/cdn.php?t=media&i=018AA530-144-01F2F-00000484-0189A3E5&ft=mp4,6250,black_white,25.0,0.04,720,540,1.333333,23,0.859817,0.531987,0.127872
video_41,https://h5.mediathek.at/cdn.php?t=media&i=018AA530-144-01F2F-00000484-0189A3E5&ft=mp4,8000,black_white,25.0,0.04,720,540,1.333333,71,0.950484,0.483097,0.176146
video_43,https://h5.mediathek.at/cdn.php?t=media&i=1669B630-29B-00083-00000BD4-1668F236&ft=mp4,30250,color,25.0,0.04,720,540,1.333333,72,0.841516,0.52298,0.148445
video_43,https://h5.mediathek.at/cdn.php?t=media&i=1669B630-29B-00083-00000BD4-1668F236&ft=mp4,42500,color,25.0,0.04,720,540,1.333333,26,0.868131,0.424245,0.0874282
video_43,https://h5.mediathek.at/cdn.php?t=media&i=1669B630-29B-00083-00000BD4-1668F236&ft=mp4,42750,color,25.0,0.04,720,540,1.333333,20,0.81966,0.446527,0.123048
video_43,https://h5.mediathek.at/cdn.php?t=media&i=1669B630-29B-00083-00000BD4-1668F236&ft=mp4,6000,color,25.0,0.04,720,540,1.333333,20,0.827346,0.453294,0.0344206
video_44,https://h5.mediathek.at/cdn.php?t=media&i=1672CCE7-33E-000E3-00000924-16722CB6&ft=mp4,15000,color,25.0,0.04,720,540,1.333333,68,0.69966,0.567499,0.143773
video_44,https://h5.mediathek.at/cdn.php?t=media&i=1672CCE7-33E-000E3-00000924-16722CB6&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,41,0.711843,0.520208,0.0638747
video_44,https://h5.mediathek.at/cdn.php?t=media&i=1672CCE7-33E-000E3-00000924-16722CB6&ft=mp4,6750,color,25.0,0.04,720,540,1.333333,37,0.71749,0.568809,0.202006
video_45,https://h5.mediathek.at/cdn.php?t=media&i=1672D646-1C0-00168-00000924-16722CB6&ft=mp4,23250,color,25.0,0.04,720,540,1.333333,53,0.807059,0.425475,0.105556
video_46,https://h5.mediathek.at/cdn.php?t=media&i=1672D766-270-00174-00000924-16722CB6&ft=mp4,36500,color,25.0,0.04,720,540,1.333333,81,0.898771,0.576861,0.189248
video_46,https://h5.mediathek.at/cdn.php?t=media&i=1672D766-270-00174-00000924-16722CB6&ft=mp4,41500,color,25.0,0.04,720,540,1.333333,25,0.929569,0.579295,0.0677364
video_46,https://h5.mediathek.at/cdn.php?t=media&i=1672D766-270-00174-00000924-16722CB6&ft=mp4,8250,color,25.0,0.04,720,540,1.333333,46,0.944366,0.515704,0.108903
video_47,https://h5.mediathek.at/cdn.php?t=media&i=1672D822-157-0017D-00000924-16722CB6&ft=mp4,11500,color,25.0,0.04,720,540,1.333333,80,0.905778,0.580036,0.187969
video_47,https://h5.mediathek.at/cdn.php?t=media&i=1672D822-157-0017D-00000924-16722CB6&ft=mp4,14750,color,25.0,0.04,720,540,1.333333,20,0.869438,0.582183,0.101153
video_47,https://h5.mediathek.at/cdn.php?t=media&i=1672D822-157-0017D-00000924-16722CB6&ft=mp4,18000,color,25.0,0.04,720,540,1.333333,99,0.864732,0.53926,0.242981
video_48,https://h5.mediathek.at/cdn.php?t=media&i=16745B12-0E9-00240-00000A70-16737E69&ft=mp4,11250,color,25.0,0.04,720,540,1.333333,58,0.733542,0.628689,0.149693
video_48,https://h5.mediathek.at/cdn.php?t=media&i=16745B12-0E9-00240-00000A70-16737E69&ft=mp4,2250,color,25.0,0.04,720,540,1.333333,32,0.634614,0.541029,0.163282
video_48,https://h5.mediathek.at/cdn.php?t=media&i=16745B12-0E9-00240-00000A70-16737E69&ft=mp4,4000,color,25.0,0.04,720,540,1.333333,39,0.785255,0.623787,0.124148
video_48,https://h5.mediathek.at/cdn.php?t=media&i=16745B12-0E9-00240-00000A70-16737E69&ft=mp4,5500,color,25.0,0.04,720,540,1.333333,57,0.640366,0.594738,0.132649
video_48,https://h5.mediathek.at/cdn.php?t=media&i=16745B12-0E9-00240-00000A70-16737E69&ft=mp4,6000,color,25.0,0.04,720,540,1.333333,60,0.672523,0.621698,0.130138
video_50,https://h5.mediathek.at/cdn.php?t=media&i=018AA34F-2CD-01C8D-00000484-0189A3E5&ft=mp4,11250,color,25.0,0.04,720,540,1.333333,67,0.760209,0.37242,0.113764
video_50,https://h5.mediathek.at/cdn.php?t=media&i=018AA34F-2CD-01C8D-00000484-0189A3E5&ft=mp4,33000,color,25.0,0.04,720,540,1.333333,33,0.794562,0.579647,0.0606629
video_50,https://h5.mediathek.at/cdn.php?t=media&i=018AA34F-2CD-01C8D-00000484-0189A3E5&ft=mp4,4750,color,25.0,0.04,720,540,1.333333,44,0.770092,0.384702,0.0872322
video_51,https://h5.mediathek.at/cdn.php?t=media&i=018AA354-1CF-01C94-00000484-0189A3E5&ft=mp4,14250,color,25.0,0.04,720,540,1.333333,32,0.759843,0.616174,0.0428487
video_51,https://h5.mediathek.at/cdn.php?t=media&i=018AA354-1CF-01C94-00000484-0189A3E5&ft=mp4,17750,color,25.0,0.04,720,540,1.333333,137,0.661386,0.625569,0.0572121
video_51,https://h5.mediathek.at/cdn.php?t=media&i=018AA354-1CF-01C94-00000484-0189A3E5&ft=mp4,5000,color,25.0,0.04,720,540,1.333333,46,0.630222,0.530857,0.144592
video_52,https://h5.mediathek.at/cdn.php?t=media&i=027CD7E2-0CC-00086-00000974-027C29D3&ft=mp4,15000,black_white,25.0,0.04,720,540,1.333333,40,0.801516,0.551368,0.231853
video_52,https://h5.mediathek.at/cdn.php?t=media&i=027CD7E2-0CC-00086-00000974-027C29D3&ft=mp4,29750,black_white,25.0,0.04,720,540,1.333333,36,0.729359,0.546245,0.126215
video_53,https://h5.mediathek.at/cdn.php?t=media&i=160978B9-0D5-0065E-000013E8-1608C2C9&ft=mp4,7250,color,25.0,0.04,720,540,1.333333,28,0.585673,0.510151,0.0229965
video_54,https://h5.mediathek.at/cdn.php?t=media&i=166AF8C8-240-00040-00000588-166A43BC&ft=mp4,16750,color,25.0,0.04,720,540,1.333333,85,0.843922,0.593908,0.146714
video_54,https://h5.mediathek.at/cdn.php?t=media&i=166AF8C8-240-00040-00000588-166A43BC&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,24,0.927007,0.450022,0.0706124
video_54,https://h5.mediathek.at/cdn.php?t=media&i=166AF8C8-240-00040-00000588-166A43BC&ft=mp4,4500,color,25.0,0.04,720,540,1.333333,26,0.891085,0.399958,0.0727111
video_55,https://h5.mediathek.at/cdn.php?t=media&i=166AF9B0-3E1-0004B-00000588-166A43BC&ft=mp4,23500,black_white,25.0,0.04,720,540,1.333333,71,0.765542,0.750698,0.137965
video_55,https://h5.mediathek.at/cdn.php?t=media&i=166AF9B0-3E1-0004B-00000588-166A43BC&ft=mp4,8750,black_white,25.0,0.04,720,540,1.333333,27,0.974013,0.534817,0.125572
video_57,https://h5.mediathek.at/cdn.php?t=media&i=166AFABD-3D8-00057-00000588-166A43BC&ft=mp4,11500,black_white,25.0,0.04,720,540,1.333333,88,0.776523,0.358434,0.156778
